Date,Time,Water intake
2024.12.09 02.09,02.09,12.38
2024.12.09 02.10,02.10,12.81
2024.12.09 02.12,02.12,13.11
2024.12.09 02.13,02.13,13.02
2024.12.09 02.15,02.15,13.39
2024.12.09 02.17,02.17,14.26
2024.12.09 02.19,02.19,13.88
2024.12.09 02.21,02.21,13.57
2024.12.09 02.22,02.22,12.92
2024.12.09 02.23,02.23,14.24
2024.12.09 02.24,02.24,13.56
2024.12.09 02.25,02.25,12.7
2024.12.09 02.26,02.26,13.9
2024.12.09 02.27,02.27,15.59
2024.12.09 02.29,02.29,15.69
2024.12.09 02.30,02.30,16.11
2024.12.09 02.31,02.31,16.73
2024.12.09 02.32,02.32,16.17
2024.12.09 02.34,02.34,17.29
2024.12.09 02.35,02.35,17.1
2024.12.09 02.37,02.37,16.67
2024.12.09 02.38,02.38,16.55
2024.12.09 02.39,02.39,16.13
2024.12.09 02.41,02.41,15.86
2024.12.09 02.42,02.42,15.73
2024.12.09 02.43,02.43,16.27
2024.12.09 02.45,02.45,16.96
2024.12.09 02.46,02.46,16.46
2024.12.09 02.47,02.47,17.41
2024.12.09 02.49,02.49,18.33
2024.12.09 02.50,02.50,18.5
2024.12.09 02.51,02.51,18.89
2024.12.09 02.52,02.52,18.07
2024.12.09 02.53,02.53,18.61
2024.12.09 02.55,02.55,19.12
2024.12.09 02.56,02.56,19.97
2024.12.09 02.57,02.57,19.39
2024.12.09 02.58,02.58,19.11
2024.12.09 03.00,03.00,19.49
2024.12.09 03.01,03.01,16.21
2024.12.09 03.02,03.02,14.52
2024.12.09 03.03,03.03,14.91
2024.12.09 03.04,03.04,14.56
2024.12.09 03.06,03.06,13.82
2024.12.09 03.07,03.07,13.46
2024.12.09 03.08,03.08,14.19
2024.12.09 03.09,03.09,14.8
2024.12.09 03.10,03.10,15.3
2024.12.09 03.12,03.12,14.61
2024.12.09 03.13,03.13,14.74
2024.12.09 03.15,03.15,16.18
2024.12.09 03.17,03.17,16.13
2024.12.09 03.19,03.19,16.09
2024.12.09 03.20,03.20,16.19
2024.12.09 03.21,03.21,17.09
2024.12.09 03.22,03.22,17.66
2024.12.09 03.23,03.23,17.07
2024.12.09 03.24,03.24,17.04
2024.12.09 03.26,03.26,16.92
2024.12.09 03.28,03.28,13.52
2024.12.09 03.29,03.29,12.67
2024.12.09 03.33,03.33,13.94
2024.12.09 03.35,03.35,13.46
2024.12.09 03.37,03.37,13.67
2024.12.09 03.39,03.39,16.11
2024.12.09 03.40,03.40,17.01
2024.12.09 03.42,03.42,15.79
2024.12.09 03.43,03.43,14.99
2024.12.09 03.45,03.45,14.7
2024.12.09 03.47,03.47,13.58
2024.12.09 03.48,03.48,15.25
2024.12.09 03.50,03.50,16.31
2024.12.09 03.51,03.51,16.02
2024.12.09 03.52,03.52,17.56
2024.12.09 03.54,03.54,17.56
2024.12.09 03.55,03.55,15.71
2024.12.09 03.57,03.57,15.49
2024.12.09 03.58,03.58,15.57
2024.12.09 04.00,04.00,17.44
2024.12.09 04.01,04.01,17.05
2024.12.09 04.02,04.02,16.03
2024.12.09 04.04,04.04,14.94
2024.12.09 04.05,04.05,14.54
2024.12.09 04.06,04.06,15.07
2024.12.09 04.08,04.08,15.07
2024.12.09 04.09,04.09,15.95
2024.12.09 04.10,04.10,15.61
2024.12.09 04.11,04.11,14.95
2024.12.09 04.13,04.13,13.93
2024.12.09 04.14,04.14,14.03
2024.12.09 04.16,04.16,13.8
2024.12.09 04.17,04.17,13.18
2024.12.09 04.19,04.19,13.38
2024.12.09 04.20,04.20,13.55
2024.12.09 04.22,04.22,13.55
2024.12.09 04.24,04.24,14.12
2024.12.09 04.26,04.26,13.39
2024.12.09 04.27,04.27,13.48
2024.12.09 04.28,04.28,14.21
2024.12.09 04.29,04.29,14.23
2024.12.09 04.31,04.31,16.18
2024.12.09 04.32,04.32,15.62
2024.12.09 04.34,04.34,15.82
2024.12.09 04.35,04.35,16.07
2024.12.09 04.37,04.37,16.22
2024.12.09 04.38,04.38,17.52
2024.12.09 04.39,04.39,16.74
2024.12.09 04.40,04.40,15.41
2024.12.09 04.42,04.42,15.53
2024.12.09 04.43,04.43,16.29
2024.12.09 04.44,04.44,16.35
2024.12.09 04.45,04.45,14.81
2024.12.09 04.47,04.47,14.48
2024.12.09 04.49,04.49,14.07
2024.12.09 04.50,04.50,13.25
2024.12.09 04.52,04.52,14.09
2024.12.09 04.53,04.53,13.14
2024.12.09 04.54,04.54,12.7
2024.12.09 04.56,04.56,12.2
2024.12.09 04.57,04.57,12.83
2024.12.09 04.58,04.58,12.21
2024.12.09 05.00,05.00,12.32
2024.12.09 05.01,05.01,11.17
2024.12.09 05.02,05.02,11.08
2024.12.09 05.03,05.03,11.3
2024.12.09 05.05,05.05,10.24
2024.12.09 05.06,05.06,9.67
2024.12.09 05.07,05.07,9.56
2024.12.09 05.08,05.08,10.15
2024.12.09 05.10,05.10,9.64
2024.12.09 05.11,05.11,9.46
2024.12.09 05.12,05.12,8.71
2024.12.09 05.13,05.13,9.05
2024.12.09 05.14,05.14,9.99
2024.12.09 05.15,05.15,10.43
2024.12.09 05.17,05.17,10.03
2024.12.09 05.18,05.18,9.6
2024.12.09 05.22,05.22,10.72
2024.12.09 05.24,05.24,10.88
2024.12.09 05.25,05.25,12.92
2024.12.09 05.27,05.27,14.51
2024.12.09 05.29,05.29,15.22
2024.12.09 05.38,05.38,14.02
2024.12.09 05.39,05.39,13.17
2024.12.09 05.41,05.41,12.42
2024.12.09 05.43,05.43,12.89
2024.12.09 05.44,05.44,14.1
2024.12.09 05.51,05.51,14.27
2024.12.09 05.54,05.54,15.18
2024.12.09 05.55,05.55,14.14
2024.12.09 05.57,05.57,14.3
2024.12.09 05.58,05.58,14.22
2024.12.09 06.00,06.00,14.92
2024.12.09 06.03,06.03,14.33
2024.12.09 06.04,06.04,13.49
2024.12.09 06.07,06.07,14.45
2024.12.09 06.13,06.13,13.41
2024.12.09 06.15,06.15,13.25
2024.12.09 06.16,06.16,14.46
2024.12.09 06.23,06.23,14.12
2024.12.09 06.24,06.24,14.6
2024.12.09 06.25,06.25,13.93
2024.12.09 06.27,06.27,12.77
2024.12.09 06.28,06.28,12.54
2024.12.09 06.29,06.29,12.69
2024.12.09 06.31,06.31,12.9
2024.12.09 06.32,06.32,13.03
2024.12.09 06.33,06.33,13.73
2024.12.09 06.35,06.35,13.32
2024.12.09 06.36,06.36,13.27
2024.12.09 06.38,06.38,13.94
2024.12.09 06.39,06.39,13.79
2024.12.09 06.42,06.42,13.18
2024.12.09 06.44,06.44,13.02
2024.12.09 06.45,06.45,13.82
2024.12.09 06.49,06.49,13.55
2024.12.09 06.50,06.50,14.43
2024.12.09 06.52,06.52,14.23
2024.12.09 06.53,06.53,14.21
2024.12.09 06.54,06.54,13.99
2024.12.09 06.57,06.57,14.16
2024.12.09 06.58,06.58,14.37
2024.12.09 06.59,06.59,15.33
2024.12.09 07.00,07.00,15.89
2024.12.09 07.01,07.01,15.45
2024.12.09 07.02,07.02,14.43
2024.12.09 07.03,07.03,14.1
2024.12.09 07.04,07.04,14.45
2024.12.09 07.05,07.05,13.87
2024.12.09 07.06,07.06,13.65
2024.12.09 07.08,07.08,13.58
2024.12.09 07.09,07.09,12.6
2024.12.09 07.10,07.10,13.08
2024.12.09 07.11,07.11,13.41
2024.12.09 07.12,07.12,12.98
2024.12.09 07.13,07.13,13.6
2024.12.09 07.14,07.14,13.52
2024.12.09 07.15,07.15,13.23
2024.12.09 07.16,07.16,13.37
2024.12.09 07.21,07.21,14.48
2024.12.09 07.22,07.22,14.0
2024.12.09 07.23,07.23,13.99
2024.12.09 07.24,07.24,13.85
2024.12.09 07.25,07.25,13.19
2024.12.09 07.26,07.26,13.24
2024.12.09 07.27,07.27,13.69
2024.12.09 07.28,07.28,14.05
2024.12.09 07.29,07.29,14.73
2024.12.09 07.30,07.30,14.13
2024.12.09 07.31,07.31,13.65
2024.12.09 07.32,07.32,13.3
2024.12.09 07.33,07.33,13.85
2024.12.09 07.34,07.34,13.7
2024.12.09 07.35,07.35,13.33
2024.12.09 07.36,07.36,13.08
2024.12.09 07.37,07.37,13.97
2024.12.09 07.38,07.38,14.44
2024.12.09 07.39,07.39,13.83
2024.12.09 07.40,07.40,13.87
2024.12.09 07.41,07.41,12.93
2024.12.09 07.42,07.42,12.24
2024.12.09 07.43,07.43,12.41
2024.12.09 07.44,07.44,13.21
2024.12.09 07.45,07.45,13.81
2024.12.09 07.46,07.46,13.22
2024.12.09 07.47,07.47,13.04
2024.12.09 07.48,07.48,13.07
2024.12.09 07.49,07.49,13.55
2024.12.09 07.50,07.50,13.33
2024.12.09 07.51,07.51,12.73
2024.12.09 07.52,07.52,12.81
2024.12.09 07.53,07.53,14.12
2024.12.09 07.54,07.54,14.58
2024.12.09 07.55,07.55,14.18
2024.12.09 07.56,07.56,14.56
2024.12.09 07.57,07.57,14.44
2024.12.09 07.58,07.58,13.92
2024.12.09 07.59,07.59,12.85
2024.12.09 08.00,08.00,13.67
2024.12.09 08.01,08.01,13.92
2024.12.09 08.02,08.02,13.65
2024.12.09 08.03,08.03,13.23
2024.12.09 09.16,09.16,15.31
2024.12.09 09.17,09.17,14.15
2024.12.09 09.18,09.18,14.27
2024.12.09 09.19,09.19,13.99
2024.12.09 09.20,09.20,13.82
2024.12.09 09.22,09.22,13.69
2024.12.09 09.23,09.23,13.11
2024.12.09 09.24,09.24,12.27
2024.12.09 09.27,09.27,13.34
2024.12.09 09.28,09.28,14.56
2024.12.09 09.29,09.29,14.27
2024.12.09 09.30,09.30,14.61
2024.12.09 09.31,09.31,13.8
2024.12.09 09.32,09.32,13.68
2024.12.09 09.33,09.33,13.01
2024.12.09 09.34,09.34,13.09
2024.12.09 09.35,09.35,14.67
2024.12.09 09.36,09.36,14.85
